,property_id,check_in_date,room_category,successful_bookings,capacity,occ_pct
7583,17560,15-Jul-22,RT4,6,13.0,46.15384615384615
7584,17564,15-Jul-22,RT4,8,17.0,47.05882352941176
7585,18560,15-Jul-22,RT4,11,15.0,73.33333333333333
7586,19560,15-Jul-22,RT4,9,16.0,56.25
7587,18559,15-Jul-22,RT4,9,19.0,47.368421052631575
7588,17563,15-Jul-22,RT4,13,19.0,68.42105263157895
7589,19562,15-Jul-22,RT4,9,14.0,64.28571428571429
7590,17559,15-Jul-22,RT4,9,14.0,64.28571428571429
7591,18558,15-Jul-22,RT4,10,20.0,50.0
7592,18562,15-Jul-22,RT4,13,20.0,65.0
7593,18563,15-Jul-22,RT4,9,18.0,50.0
7594,16563,15-Jul-22,RT4,13,18.0,72.22222222222221
7595,16559,15-Jul-22,RT4,9,18.0,50.0
7596,17562,15-Jul-22,RT4,3,6.0,50.0
7597,16560,15-Jul-22,RT4,3,7.0,42.857142857142854
7598,19558,15-Jul-22,RT4,3,7.0,42.857142857142854
7599,17561,15-Jul-22,RT4,3,4.0,75.0
7600,19563,16-Jul-22,RT3,21,29.0,72.41379310344827
7601,18560,16-Jul-22,RT1,25,30.0,83.33333333333334
7602,19562,16-Jul-22,RT1,28,30.0,93.33333333333333
7603,19563,16-Jul-22,RT1,21,30.0,70.0
7604,17558,16-Jul-22,RT1,14,19.0,73.68421052631578
7605,16558,16-Jul-22,RT1,16,19.0,84.21052631578947
7606,17560,16-Jul-22,RT1,31,40.0,77.5
7607,19558,16-Jul-22,RT1,24,40.0,60.0
7608,19560,16-Jul-22,RT1,25,26.0,96.15384615384616
7609,17561,16-Jul-22,RT1,25,26.0,96.15384615384616
7610,16560,16-Jul-22,RT1,25,34.0,73.52941176470588
7611,16561,16-Jul-22,RT1,17,18.0,94.44444444444444
7612,16562,16-Jul-22,RT1,22,31.0,70.96774193548387
7613,16563,16-Jul-22,RT1,34,41.0,82.92682926829268
7614,17559,16-Jul-22,RT1,29,32.0,90.625
7615,17562,16-Jul-22,RT1,13,20.0,65.0
7616,17563,16-Jul-22,RT1,21,25.0,84.0
7617,18558,16-Jul-22,RT1,11,15.0,73.33333333333333
7618,18559,16-Jul-22,RT1,25,42.0,59.523809523809526
7619,18561,16-Jul-22,RT1,29,33.0,87.87878787878788
7620,18562,16-Jul-22,RT1,35,38.0,92.10526315789474
7621,18563,16-Jul-22,RT1,19,27.0,70.37037037037037
7622,19559,16-Jul-22,RT1,18,24.0,75.0
7623,19561,16-Jul-22,RT1,27,36.0,75.0
7624,17564,16-Jul-22,RT1,11,16.0,68.75
7625,19562,16-Jul-22,RT2,22,23.0,95.65217391304348
7626,18563,16-Jul-22,RT2,22,29.0,75.86206896551724
7627,17561,16-Jul-22,RT2,33,36.0,91.66666666666666
7628,17558,16-Jul-22,RT2,36,50.0,72.0
7629,16562,16-Jul-22,RT2,33,43.0,76.74418604651163
7630,16561,16-Jul-22,RT2,20,24.0,83.33333333333334
7631,16558,16-Jul-22,RT2,20,22.0,90.9090909090909
7632,19560,16-Jul-22,RT2,36,38.0,94.73684210526315
7633,16563,16-Jul-22,RT2,37,38.0,97.36842105263158
7634,16559,16-Jul-22,RT2,39,41.0,95.1219512195122
7635,19559,16-Jul-22,RT2,28,41.0,68.29268292682927
7636,19558,16-Jul-22,RT2,26,39.0,66.66666666666666
7637,17559,16-Jul-22,RT2,35,39.0,89.74358974358975
7638,16560,16-Jul-22,RT2,24,34.0,70.58823529411765
7639,18562,16-Jul-22,RT2,30,34.0,88.23529411764706
7640,18559,16-Jul-22,RT2,28,44.0,63.63636363636363
7641,17563,16-Jul-22,RT2,38,44.0,86.36363636363636
7642,17562,16-Jul-22,RT2,19,30.0,63.33333333333333
7643,18558,16-Jul-22,RT2,22,30.0,73.33333333333333
7644,17564,16-Jul-22,RT2,26,40.0,65.0
7645,18561,16-Jul-22,RT2,38,40.0,95.0
7646,18560,16-Jul-22,RT2,34,40.0,85.0
7647,17560,16-Jul-22,RT2,35,45.0,77.77777777777779
7648,19561,16-Jul-22,RT2,31,45.0,68.88888888888889
7649,19563,16-Jul-22,RT2,32,45.0,71.11111111111111
7650,16559,16-Jul-22,RT1,29,30.0,96.66666666666667
7651,19562,16-Jul-22,RT3,25,29.0,86.20689655172413
7652,19561,16-Jul-22,RT3,22,29.0,75.86206896551724
7653,18562,16-Jul-22,RT3,26,29.0,89.65517241379311
7654,17558,16-Jul-22,RT3,21,27.0,77.77777777777779
7655,17562,16-Jul-22,RT3,17,27.0,62.96296296296296
7656,19559,16-Jul-22,RT3,21,27.0,77.77777777777779
7657,16559,16-Jul-22,RT3,29,32.0,90.625
7658,17560,16-Jul-22,RT3,19,25.0,76.0
7659,18561,16-Jul-22,RT3,24,25.0,96.0
7660,16561,16-Jul-22,RT3,19,21.0,90.47619047619048
7661,16563,16-Jul-22,RT3,17,20.0,85.0
7662,17561,16-Jul-22,RT3,19,19.0,100.0
7663,18558,16-Jul-22,RT3,20,26.0,76.92307692307693
7664,18560,16-Jul-22,RT3,21,24.0,87.5
7665,18563,16-Jul-22,RT3,17,23.0,73.91304347826086
7666,19560,16-Jul-22,RT3,16,19.0,84.21052631578947
7667,16560,16-Jul-22,RT3,15,20.0,75.0
7668,17559,16-Jul-22,RT3,15,16.0,93.75
7669,18559,16-Jul-22,RT3,15,23.0,65.21739130434783
7670,16558,16-Jul-22,RT3,8,8.0,100.0
7671,16562,16-Jul-22,RT3,13,18.0,72.22222222222221
7672,17563,16-Jul-22,RT3,14,16.0,87.5
7673,17564,16-Jul-22,RT3,14,24.0,58.333333333333336
7674,19558,16-Jul-22,RT3,12,21.0,57.14285714285714
7675,19559,16-Jul-22,RT4,2,3.0,66.66666666666666
7676,16562,16-Jul-22,RT4,4,6.0,66.66666666666666
7677,17562,16-Jul-22,RT4,4,6.0,66.66666666666666
7678,17561,16-Jul-22,RT4,4,4.0,100.0
7679,16560,16-Jul-22,RT4,5,7.0,71.42857142857143
7680,17558,16-Jul-22,RT4,5,6.0,83.33333333333334
7681,19558,16-Jul-22,RT4,5,7.0,71.42857142857143
7682,19563,16-Jul-22,RT4,5,6.0,83.33333333333334
7683,19561,16-Jul-22,RT4,6,7.0,85.71428571428571
7684,16561,16-Jul-22,RT4,10,10.0,100.0
7685,17560,16-Jul-22,RT4,10,13.0,76.92307692307693
7686,18561,16-Jul-22,RT4,9,9.0,100.0
7687,17564,16-Jul-22,RT4,10,17.0,58.82352941176471
7688,18560,16-Jul-22,RT4,13,15.0,86.66666666666667
7689,19560,16-Jul-22,RT4,13,16.0,81.25
7690,18559,16-Jul-22,RT4,12,19.0,63.1578947368421
7691,17563,16-Jul-22,RT4,16,19.0,84.21052631578947
7692,19562,16-Jul-22,RT4,13,14.0,92.85714285714286
7693,17559,16-Jul-22,RT4,13,14.0,92.85714285714286
7694,18558,16-Jul-22,RT4,15,20.0,75.0
7695,18562,16-Jul-22,RT4,18,20.0,90.0
7696,18563,16-Jul-22,RT4,13,18.0,72.22222222222221
7697,16563,16-Jul-22,RT4,15,18.0,83.33333333333334
7698,16559,16-Jul-22,RT4,16,18.0,88.88888888888889
7699,16558,16-Jul-22,RT4,3,3.0,100.0
7700,16559,17-Jul-22,RT1,25,30.0,83.33333333333334
7701,18560,17-Jul-22,RT1,22,30.0,73.33333333333333
7702,19562,17-Jul-22,RT1,20,30.0,66.66666666666666
7703,19563,17-Jul-22,RT1,17,30.0,56.666666666666664
7704,17558,17-Jul-22,RT1,12,19.0,63.1578947368421
7705,16558,17-Jul-22,RT1,13,19.0,68.42105263157895
7706,17560,17-Jul-22,RT1,24,40.0,60.0
7707,19558,17-Jul-22,RT1,20,40.0,50.0
7708,19560,17-Jul-22,RT1,19,26.0,73.07692307692307
7709,17561,17-Jul-22,RT1,19,26.0,73.07692307692307
7710,16560,17-Jul-22,RT1,20,34.0,58.82352941176471
7711,16561,17-Jul-22,RT1,13,18.0,72.22222222222221
7712,16562,17-Jul-22,RT1,18,31.0,58.06451612903226
7713,16563,17-Jul-22,RT1,31,41.0,75.60975609756098
7714,17559,17-Jul-22,RT1,21,32.0,65.625
7715,17562,17-Jul-22,RT1,11,20.0,55.00000000000001
7716,17563,17-Jul-22,RT1,21,25.0,84.0
7717,18558,17-Jul-22,RT1,9,15.0,60.0
7718,18559,17-Jul-22,RT1,18,42.0,42.857142857142854
7719,18561,17-Jul-22,RT1,24,33.0,72.72727272727273
7720,18562,17-Jul-22,RT1,29,38.0,76.31578947368422
7721,18563,17-Jul-22,RT1,16,27.0,59.25925925925925
7722,19559,17-Jul-22,RT1,15,24.0,62.5
7723,19561,17-Jul-22,RT1,20,36.0,55.55555555555556
7724,17564,17-Jul-22,RT1,9,16.0,56.25
7725,19562,17-Jul-22,RT2,18,23.0,78.26086956521739
7726,18563,17-Jul-22,RT2,16,29.0,55.172413793103445
7727,17561,17-Jul-22,RT2,28,36.0,77.77777777777779
7728,17558,17-Jul-22,RT2,31,50.0,62.0
7729,16562,17-Jul-22,RT2,28,43.0,65.11627906976744
7730,16561,17-Jul-22,RT2,18,24.0,75.0
7731,16558,17-Jul-22,RT2,17,22.0,77.27272727272727
7732,19560,17-Jul-22,RT2,30,38.0,78.94736842105263
7733,16563,17-Jul-22,RT2,32,38.0,84.21052631578947
7734,16559,17-Jul-22,RT2,28,41.0,68.29268292682927
7735,19559,17-Jul-22,RT2,23,41.0,56.09756097560976
7736,19558,17-Jul-22,RT2,21,39.0,53.84615384615385
7737,17559,17-Jul-22,RT2,32,39.0,82.05128205128204
7738,16560,17-Jul-22,RT2,19,34.0,55.88235294117647
7739,18562,17-Jul-22,RT2,28,34.0,82.35294117647058
7740,18559,17-Jul-22,RT2,25,44.0,56.81818181818182
7741,17563,17-Jul-22,RT2,35,44.0,79.54545454545455
7742,17562,17-Jul-22,RT2,14,30.0,46.666666666666664
7743,18558,17-Jul-22,RT2,18,30.0,60.0
7744,17564,17-Jul-22,RT2,19,40.0,47.5
7745,18561,17-Jul-22,RT2,28,40.0,70.0
7746,18560,17-Jul-22,RT2,32,40.0,80.0
7747,17560,17-Jul-22,RT2,28,45.0,62.22222222222222
7748,19561,17-Jul-22,RT2,29,45.0,64.44444444444444
7749,19563,17-Jul-22,RT2,27,45.0,60.0
7750,19563,17-Jul-22,RT3,18,29.0,62.06896551724138
7751,19562,17-Jul-22,RT3,20,29.0,68.96551724137932
7752,19561,17-Jul-22,RT3,17,29.0,58.620689655172406
7753,18562,17-Jul-22,RT3,21,29.0,72.41379310344827
7754,17558,17-Jul-22,RT3,16,27.0,59.25925925925925
7755,17562,17-Jul-22,RT3,12,27.0,44.44444444444444
7756,19559,17-Jul-22,RT3,15,27.0,55.55555555555556
7757,16559,17-Jul-22,RT3,21,32.0,65.625
7758,16558,17-Jul-22,RT3,5,8.0,62.5
7759,18561,17-Jul-22,RT3,17,25.0,68.0
7760,18558,17-Jul-22,RT3,16,26.0,61.53846153846154
7761,18560,17-Jul-22,RT3,16,24.0,66.66666666666666
7762,16561,17-Jul-22,RT3,15,21.0,71.42857142857143
7763,18563,17-Jul-22,RT3,15,23.0,65.21739130434783
7764,19560,17-Jul-22,RT3,15,19.0,78.94736842105263
7765,16563,17-Jul-22,RT3,13,20.0,65.0
7766,18559,17-Jul-22,RT3,13,23.0,56.52173913043478
7767,17560,17-Jul-22,RT3,14,25.0,56.00000000000001
7768,17561,17-Jul-22,RT3,14,19.0,73.68421052631578
7769,17563,17-Jul-22,RT3,14,16.0,87.5
7770,16562,17-Jul-22,RT3,10,18.0,55.55555555555556
7771,16560,17-Jul-22,RT3,12,20.0,60.0
7772,17559,17-Jul-22,RT3,12,16.0,75.0
7773,19558,17-Jul-22,RT3,12,21.0,57.14285714285714
7774,17564,17-Jul-22,RT3,11,24.0,45.83333333333333
7775,17562,17-Jul-22,RT4,2,6.0,33.33333333333333
7776,19559,17-Jul-22,RT4,2,3.0,66.66666666666666
7777,16558,17-Jul-22,RT4,2,3.0,66.66666666666666
7778,17558,17-Jul-22,RT4,4,6.0,66.66666666666666
7779,19561,17-Jul-22,RT4,4,7.0,57.14285714285714
7780,16560,17-Jul-22,RT4,5,7.0,71.42857142857143
7781,16561,17-Jul-22,RT4,6,10.0,60.0
7782,17560,17-Jul-22,RT4,7,13.0,53.84615384615385
7783,18561,17-Jul-22,RT4,7,9.0,77.77777777777779
7784,17564,17-Jul-22,RT4,9,17.0,52.94117647058824
7785,18560,17-Jul-22,RT4,13,15.0,86.66666666666667
7786,19560,17-Jul-22,RT4,12,16.0,75.0
7787,18559,17-Jul-22,RT4,8,19.0,42.10526315789473
7788,17563,17-Jul-22,RT4,16,19.0,84.21052631578947
7789,19562,17-Jul-22,RT4,9,14.0,64.28571428571429
7790,17559,17-Jul-22,RT4,9,14.0,64.28571428571429
7791,18558,17-Jul-22,RT4,12,20.0,60.0
7792,18562,17-Jul-22,RT4,16,20.0,80.0
7793,18563,17-Jul-22,RT4,11,18.0,61.111111111111114
7794,16563,17-Jul-22,RT4,14,18.0,77.77777777777779
7795,16559,17-Jul-22,RT4,12,18.0,66.66666666666666
7796,16562,17-Jul-22,RT4,3,6.0,50.0
7797,19563,17-Jul-22,RT4,3,6.0,50.0
7798,19558,17-Jul-22,RT4,3,7.0,42.857142857142854
7799,17561,17-Jul-22,RT4,3,4.0,75.0
7800,16559,18-Jul-22,RT1,16,30.0,53.333333333333336
7801,18560,18-Jul-22,RT1,16,30.0,53.333333333333336
7802,19562,18-Jul-22,RT1,17,30.0,56.666666666666664
7803,19563,18-Jul-22,RT1,11,30.0,36.666666666666664
7804,17558,18-Jul-22,RT1,8,19.0,42.10526315789473
7805,16558,18-Jul-22,RT1,9,19.0,47.368421052631575
7806,17560,18-Jul-22,RT1,19,40.0,47.5
7807,19558,18-Jul-22,RT1,12,40.0,30.0
7808,19560,18-Jul-22,RT1,14,26.0,53.84615384615385
7809,17561,18-Jul-22,RT1,11,26.0,42.30769230769231
7810,16560,18-Jul-22,RT1,15,34.0,44.11764705882353
7811,16561,18-Jul-22,RT1,9,18.0,50.0
7812,16562,18-Jul-22,RT1,11,31.0,35.483870967741936
7813,16563,18-Jul-22,RT1,20,41.0,48.78048780487805
7814,17559,18-Jul-22,RT1,17,32.0,53.125
7815,17562,18-Jul-22,RT1,7,20.0,35.0
7816,17563,18-Jul-22,RT1,14,25.0,56.00000000000001
7817,18558,18-Jul-22,RT1,7,15.0,46.666666666666664
7818,18559,18-Jul-22,RT1,17,42.0,40.476190476190474
7819,18561,18-Jul-22,RT1,15,33.0,45.45454545454545
7820,18562,18-Jul-22,RT1,20,38.0,52.63157894736842
7821,18563,18-Jul-22,RT1,10,27.0,37.03703703703704
7822,19559,18-Jul-22,RT1,11,24.0,45.83333333333333
7823,19561,18-Jul-22,RT1,16,36.0,44.44444444444444
7824,17564,18-Jul-22,RT1,5,16.0,31.25
7825,19562,18-Jul-22,RT2,13,23.0,56.52173913043478
7826,18563,18-Jul-22,RT2,12,29.0,41.37931034482759
7827,17561,18-Jul-22,RT2,20,36.0,55.55555555555556
7828,17558,18-Jul-22,RT2,20,50.0,40.0
7829,16562,18-Jul-22,RT2,20,43.0,46.51162790697674
7830,16561,18-Jul-22,RT2,12,24.0,50.0
7831,16558,18-Jul-22,RT2,11,22.0,50.0
7832,19560,18-Jul-22,RT2,16,38.0,42.10526315789473
7833,16563,18-Jul-22,RT2,18,38.0,47.368421052631575
7834,16559,18-Jul-22,RT2,23,41.0,56.09756097560976
7835,19559,18-Jul-22,RT2,19,41.0,46.34146341463415
7836,19558,18-Jul-22,RT2,15,39.0,38.46153846153847
7837,17559,18-Jul-22,RT2,20,39.0,51.28205128205128
7838,16560,18-Jul-22,RT2,15,34.0,44.11764705882353
7839,18562,18-Jul-22,RT2,17,34.0,50.0
7840,18559,18-Jul-22,RT2,16,44.0,36.36363636363637
7841,17563,18-Jul-22,RT2,22,44.0,50.0
7842,17562,18-Jul-22,RT2,11,30.0,36.666666666666664
7843,18558,18-Jul-22,RT2,11,30.0,36.666666666666664
7844,17564,18-Jul-22,RT2,16,40.0,40.0
7845,18561,18-Jul-22,RT2,21,40.0,52.5
7846,18560,18-Jul-22,RT2,17,40.0,42.5
7847,17560,18-Jul-22,RT2,20,45.0,44.44444444444444
7848,19561,18-Jul-22,RT2,16,45.0,35.55555555555556
7849,19563,18-Jul-22,RT2,20,45.0,44.44444444444444
7850,19563,18-Jul-22,RT3,11,29.0,37.93103448275862
7851,19562,18-Jul-22,RT3,15,29.0,51.724137931034484
7852,19561,18-Jul-22,RT3,13,29.0,44.827586206896555
7853,18562,18-Jul-22,RT3,16,29.0,55.172413793103445
7854,17558,18-Jul-22,RT3,11,27.0,40.74074074074074
7855,17562,18-Jul-22,RT3,10,27.0,37.03703703703704
7856,19559,18-Jul-22,RT3,11,27.0,40.74074074074074
7857,16559,18-Jul-22,RT3,17,32.0,53.125
7858,16558,18-Jul-22,RT3,3,8.0,37.5
7859,16562,18-Jul-22,RT3,7,18.0,38.88888888888889
7860,18559,18-Jul-22,RT3,7,23.0,30.434782608695656
7861,17564,18-Jul-22,RT3,7,24.0,29.166666666666668
7862,16560,18-Jul-22,RT3,8,20.0,40.0
7863,18560,18-Jul-22,RT3,14,24.0,58.333333333333336
7864,18561,18-Jul-22,RT3,14,25.0,56.00000000000001
7865,17559,18-Jul-22,RT3,9,16.0,56.25
7866,17563,18-Jul-22,RT3,9,16.0,56.25
7867,19558,18-Jul-22,RT3,9,21.0,42.857142857142854
7868,19560,18-Jul-22,RT3,9,19.0,47.368421052631575
7869,16563,18-Jul-22,RT3,10,20.0,50.0
7870,18558,18-Jul-22,RT3,10,26.0,38.46153846153847
7871,18563,18-Jul-22,RT3,10,23.0,43.47826086956522
7872,16561,18-Jul-22,RT3,12,21.0,57.14285714285714
7873,17560,18-Jul-22,RT3,11,25.0,44.0
7874,17561,18-Jul-22,RT3,11,19.0,57.89473684210527
7875,16560,18-Jul-22,RT4,2,7.0,28.57142857142857
7876,17558,18-Jul-22,RT4,2,6.0,33.33333333333333
7877,17562,18-Jul-22,RT4,2,6.0,33.33333333333333
7878,19563,18-Jul-22,RT4,2,6.0,33.33333333333333
7879,16558,18-Jul-22,RT4,2,3.0,66.66666666666666
7880,17560,18-Jul-22,RT4,4,13.0,30.76923076923077
7881,16561,18-Jul-22,RT4,5,10.0,50.0
7882,17564,18-Jul-22,RT4,5,17.0,29.411764705882355
7883,19559,18-Jul-22,RT4,1,3.0,33.33333333333333
7884,18560,18-Jul-22,RT4,8,15.0,53.333333333333336
7885,19560,18-Jul-22,RT4,8,16.0,50.0
7886,18559,18-Jul-22,RT4,7,19.0,36.84210526315789
7887,17563,18-Jul-22,RT4,10,19.0,52.63157894736842
7888,19562,18-Jul-22,RT4,7,14.0,50.0
7889,17559,18-Jul-22,RT4,8,14.0,57.14285714285714
7890,18558,18-Jul-22,RT4,9,20.0,45.0
7891,18562,18-Jul-22,RT4,10,20.0,50.0
7892,18563,18-Jul-22,RT4,7,18.0,38.88888888888889
7893,16563,18-Jul-22,RT4,9,18.0,50.0
7894,16559,18-Jul-22,RT4,8,18.0,44.44444444444444
7895,16562,18-Jul-22,RT4,3,6.0,50.0
7896,19558,18-Jul-22,RT4,3,7.0,42.857142857142854
7897,19561,18-Jul-22,RT4,3,7.0,42.857142857142854
7898,17561,18-Jul-22,RT4,3,4.0,75.0
7899,18561,18-Jul-22,RT4,3,9.0,33.33333333333333
7900,19563,19-Jul-22,RT3,12,29.0,41.37931034482759
7901,18560,19-Jul-22,RT1,14,30.0,46.666666666666664
7902,19562,19-Jul-22,RT1,15,30.0,50.0
7903,19563,19-Jul-22,RT1,13,30.0,43.333333333333336
7904,17558,19-Jul-22,RT1,7,19.0,36.84210526315789
7905,16558,19-Jul-22,RT1,12,19.0,63.1578947368421
7906,17560,19-Jul-22,RT1,15,40.0,37.5
7907,19558,19-Jul-22,RT1,13,40.0,32.5
7908,19560,19-Jul-22,RT1,14,26.0,53.84615384615385
7909,17561,19-Jul-22,RT1,15,26.0,57.692307692307686
7910,16560,19-Jul-22,RT1,14,34.0,41.17647058823529
7911,16561,19-Jul-22,RT1,10,18.0,55.55555555555556
7912,16562,19-Jul-22,RT1,13,31.0,41.935483870967744
7913,16563,19-Jul-22,RT1,21,41.0,51.21951219512195
7914,17559,19-Jul-22,RT1,18,32.0,56.25
7915,17562,19-Jul-22,RT1,7,20.0,35.0
7916,17563,19-Jul-22,RT1,10,25.0,40.0
7917,18558,19-Jul-22,RT1,7,15.0,46.666666666666664
7918,18559,19-Jul-22,RT1,13,42.0,30.952380952380953
7919,18561,19-Jul-22,RT1,18,33.0,54.54545454545454
7920,18562,19-Jul-22,RT1,21,38.0,55.26315789473685
7921,18563,19-Jul-22,RT1,11,27.0,40.74074074074074
7922,19559,19-Jul-22,RT1,11,24.0,45.83333333333333
7923,19561,19-Jul-22,RT1,13,36.0,36.11111111111111
7924,17564,19-Jul-22,RT1,6,16.0,37.5
7925,19562,19-Jul-22,RT2,10,23.0,43.47826086956522
7926,18563,19-Jul-22,RT2,11,29.0,37.93103448275862
7927,17561,19-Jul-22,RT2,17,36.0,47.22222222222222
7928,17558,19-Jul-22,RT2,18,50.0,36.0
7929,16562,19-Jul-22,RT2,20,43.0,46.51162790697674
7930,16561,19-Jul-22,RT2,14,24.0,58.333333333333336
7931,16558,19-Jul-22,RT2,11,22.0,50.0
7932,19560,19-Jul-22,RT2,18,38.0,47.368421052631575
7933,16563,19-Jul-22,RT2,20,38.0,52.63157894736842
7934,16559,19-Jul-22,RT2,23,41.0,56.09756097560976
7935,19559,19-Jul-22,RT2,19,41.0,46.34146341463415
7936,19558,19-Jul-22,RT2,13,39.0,33.33333333333333
7937,17559,19-Jul-22,RT2,18,39.0,46.15384615384615
7938,16560,19-Jul-22,RT2,15,34.0,44.11764705882353
7939,18562,19-Jul-22,RT2,15,34.0,44.11764705882353
7940,18559,19-Jul-22,RT2,18,44.0,40.909090909090914
7941,17563,19-Jul-22,RT2,27,44.0,61.36363636363637
7942,17562,19-Jul-22,RT2,10,30.0,33.33333333333333
7943,18558,19-Jul-22,RT2,14,30.0,46.666666666666664
7944,17564,19-Jul-22,RT2,12,40.0,30.0
7945,18561,19-Jul-22,RT2,20,40.0,50.0
7946,18560,19-Jul-22,RT2,20,40.0,50.0
7947,17560,19-Jul-22,RT2,18,45.0,40.0
7948,19561,19-Jul-22,RT2,20,45.0,44.44444444444444
7949,19563,19-Jul-22,RT2,19,45.0,42.22222222222222
7950,16559,19-Jul-22,RT1,16,30.0,53.333333333333336
7951,19562,19-Jul-22,RT3,14,29.0,48.275862068965516
7952,19561,19-Jul-22,RT3,11,29.0,37.93103448275862
7953,18562,19-Jul-22,RT3,15,29.0,51.724137931034484
7954,17558,19-Jul-22,RT3,11,27.0,40.74074074074074
7955,17562,19-Jul-22,RT3,9,27.0,33.33333333333333
7956,19559,19-Jul-22,RT3,11,27.0,40.74074074074074
7957,16558,19-Jul-22,RT3,4,8.0,50.0
7958,17559,19-Jul-22,RT3,7,16.0,43.75
7959,18559,19-Jul-22,RT3,7,23.0,30.434782608695656
7960,19558,19-Jul-22,RT3,5,21.0,23.809523809523807
7961,16560,19-Jul-22,RT3,8,20.0,40.0
7962,17563,19-Jul-22,RT3,8,16.0,50.0
7963,18563,19-Jul-22,RT3,8,23.0,34.78260869565217
7964,19560,19-Jul-22,RT3,8,19.0,42.10526315789473
7965,17564,19-Jul-22,RT3,8,24.0,33.33333333333333
7966,16559,19-Jul-22,RT3,14,32.0,43.75
7967,16562,19-Jul-22,RT3,9,18.0,50.0
7968,17560,19-Jul-22,RT3,9,25.0,36.0
7969,17561,19-Jul-22,RT3,9,19.0,47.368421052631575
7970,16561,19-Jul-22,RT3,10,21.0,47.61904761904761
7971,18561,19-Jul-22,RT3,12,25.0,48.0
7972,16563,19-Jul-22,RT3,11,20.0,55.00000000000001
7973,18558,19-Jul-22,RT3,11,26.0,42.30769230769231
7974,18560,19-Jul-22,RT3,11,24.0,45.83333333333333
7975,19558,19-Jul-22,RT4,2,7.0,28.57142857142857
7976,19563,19-Jul-22,RT4,2,6.0,33.33333333333333
7977,17560,19-Jul-22,RT4,4,13.0,30.76923076923077
7978,18561,19-Jul-22,RT4,4,9.0,44.44444444444444
7979,16561,19-Jul-22,RT4,5,10.0,50.0
7980,17564,19-Jul-22,RT4,6,17.0,35.294117647058826
7981,19559,19-Jul-22,RT4,1,3.0,33.33333333333333
7982,18560,19-Jul-22,RT4,7,15.0,46.666666666666664
7983,19560,19-Jul-22,RT4,9,16.0,56.25
7984,18559,19-Jul-22,RT4,6,19.0,31.57894736842105
7985,17563,19-Jul-22,RT4,8,19.0,42.10526315789473
7986,19562,19-Jul-22,RT4,6,14.0,42.857142857142854
7987,17559,19-Jul-22,RT4,6,14.0,42.857142857142854
7988,18558,19-Jul-22,RT4,8,20.0,40.0
7989,18562,19-Jul-22,RT4,11,20.0,55.00000000000001
7990,18563,19-Jul-22,RT4,7,18.0,38.88888888888889
7991,16563,19-Jul-22,RT4,9,18.0,50.0
7992,16559,19-Jul-22,RT4,9,18.0,50.0
7993,16562,19-Jul-22,RT4,3,6.0,50.0
7994,17558,19-Jul-22,RT4,3,6.0,50.0
7995,17562,19-Jul-22,RT4,3,6.0,50.0
7996,16560,19-Jul-22,RT4,3,7.0,42.857142857142854
7997,19561,19-Jul-22,RT4,3,7.0,42.857142857142854
7998,17561,19-Jul-22,RT4,3,4.0,75.0
7999,16558,19-Jul-22,RT4,3,3.0,100.0
8000,16559,20-Jul-22,RT1,15,30.0,50.0
8001,19562,20-Jul-22,RT1,13,30.0,43.333333333333336
8002,19563,20-Jul-22,RT1,12,30.0,40.0
8003,17558,20-Jul-22,RT1,8,19.0,42.10526315789473
8004,16558,20-Jul-22,RT1,12,19.0,63.1578947368421
8005,17560,20-Jul-22,RT1,15,40.0,37.5
8006,19558,20-Jul-22,RT1,15,40.0,37.5
8007,19560,20-Jul-22,RT1,12,26.0,46.15384615384615
8008,17561,20-Jul-22,RT1,15,26.0,57.692307692307686
8009,16560,20-Jul-22,RT1,14,34.0,41.17647058823529
8010,16561,20-Jul-22,RT1,10,18.0,55.55555555555556
8011,16562,20-Jul-22,RT1,14,31.0,45.16129032258064
8012,16563,20-Jul-22,RT1,22,41.0,53.65853658536586
8013,17559,20-Jul-22,RT1,17,32.0,53.125
8014,17562,20-Jul-22,RT1,9,20.0,45.0
8015,17563,20-Jul-22,RT1,13,25.0,52.0
8016,18558,20-Jul-22,RT1,6,15.0,40.0
8017,18559,20-Jul-22,RT1,17,42.0,40.476190476190474
8018,18561,20-Jul-22,RT1,16,33.0,48.484848484848484
8019,18562,20-Jul-22,RT1,21,38.0,55.26315789473685
8020,18563,20-Jul-22,RT1,11,27.0,40.74074074074074
8021,19559,20-Jul-22,RT1,10,24.0,41.66666666666667
8022,19561,20-Jul-22,RT1,16,36.0,44.44444444444444
8023,17564,20-Jul-22,RT1,6,16.0,37.5
8024,19562,20-Jul-22,RT2,13,23.0,56.52173913043478
8025,18563,20-Jul-22,RT2,13,29.0,44.827586206896555
8026,17561,20-Jul-22,RT2,21,36.0,58.333333333333336
8027,17558,20-Jul-22,RT2,23,50.0,46.0
8028,16562,20-Jul-22,RT2,18,43.0,41.86046511627907
8029,16561,20-Jul-22,RT2,12,24.0,50.0
8030,16558,20-Jul-22,RT2,10,22.0,45.45454545454545
8031,19560,20-Jul-22,RT2,20,38.0,52.63157894736842
8032,16563,20-Jul-22,RT2,19,38.0,50.0
8033,16559,20-Jul-22,RT2,19,41.0,46.34146341463415
8034,19559,20-Jul-22,RT2,18,41.0,43.90243902439025
8035,19558,20-Jul-22,RT2,14,39.0,35.8974358974359
